
Customer: 3711, Account: 3069, Transaction: 44946, Amount: 23156,00, Date: 2014-03-11 00:00:00
Customer: 2, Account: 2
Customer: 2, Account: 2
Customer: 3711, Account: 3069, Transaction: 44946, Amount: 23156,00, Date: 2014-03-11 00:00:00
Customer: 5965, Account: 4937, Transaction: 44966, Amount: 42359,00, Date: 2014-03-11 00:00:00
Customer: 1660, Account: 1372, Transaction: 44974, Amount: 42345,00, Date: 2014-03-11 00:00:00
Customer: 3667, Account: 3035, Transaction: 44990, Amount: 46312,00, Date: 2014-03-11 00:00:00
Customer: 754, Account: 627, Transaction: 45028, Amount: 22349,00, Date: 2014-03-11 00:00:00
Customer: 7127, Account: 5891, Transaction: 45055, Amount: 32594,00, Date: 2014-03-12 00:00:00
Customer: 4886, Account: 4055, Transaction: 45105, Amount: 20281,00, Date: 2014-03-12 00:00:00
Customer: 526, Account: 437, Transaction: 45108, Amount: 21652,00, Date: 2014-03-12 00:00:00
Customer: 2228, Account: 1837, Transaction: 45121, Amount: 22436,00, Date: 2014-03-12 00:00:00
Customer: 8366, Account: 6930, Transaction: 45128, Amount: 24193,00, Date: 2014-03-12 00:00:00
Customer: 10046, Account: 8132, Transaction: 45183, Amount: 25142,00, Date: 2014-03-12 00:00:00
Customer: 1762, Account: 1453, Transaction: 45217, Amount: 33483,00, Date: 2014-03-12 00:00:00
Customer: 4116, Account: 3405, Transaction: 45230, Amount: 20482,00, Date: 2014-03-12 00:00:00
Customer: 4293, Account: 3558, Transaction: 45264, Amount: 43743,00, Date: 2014-03-12 00:00:00
Customer: 2, Account: 2, Transaction: 45266, Amount: 20236,00, Date: 2014-03-12 00:00:00
Customer: 32, Account: 26, Transaction: 45268, Amount: 24802,00, Date: 2014-03-12 00:00:00
Customer: 2968, Account: 2458, Transaction: 45301, Amount: 25920,00, Date: 2014-03-12 00:00:00
Customer: 2941, Account: 2435, Transaction: 45351, Amount: 19006,00, Date: 2014-03-12 00:00:00
Customer: 7234, Account: 5984, Transaction: 45368, Amount: 15719,00, Date: 2014-03-13 00:00:00
Customer: 143, Account: 119, Transaction: 45377, Amount: 21525,00, Date: 2014-03-13 00:00:00
Customer: 2650, Account: 2189, Transaction: 45383, Amount: 20782,00, Date: 2014-03-13 00:00:00
Customer: 574, Account: 477, Transaction: 45405, Amount: 16392,00, Date: 2014-03-13 00:00:00
Customer: 2358, Account: 1941, Transaction: 45420, Amount: 16519,00, Date: 2014-03-13 00:00:00
Customer: 5402, Account: 4478, Transaction: 45493, Amount: 24248,00, Date: 2014-03-13 00:00:00
Customer: 228, Account: 188, Transaction: 45521, Amount: 19413,00, Date: 2014-03-13 00:00:00
Customer: 9273, Account: 7485, Transaction: 45533, Amount: 22799,00, Date: 2014-03-13 00:00:00
Customer: 5928, Account: 4907, Transaction: 45574, Amount: 15521,00, Date: 2014-03-13 00:00:00
Customer: 2, Account: 2
Customer: 2235, Account: 1843, Transaction: 174418, Amount: 26448,00, Date: 2015-06-07 00:00:00
Customer: 12859, Account: 10451, Transaction: 174425, Amount: 21056,00, Date: 2015-06-07 00:00:00
Customer: 3103, Account: 2572, Transaction: 174440, Amount: 73228,00, Date: 2015-06-07 00:00:00
Customer: 1066, Account: 885, Transaction: 174459, Amount: 31557,00, Date: 2015-06-07 00:00:00
Customer: 2913, Account: 2411, Transaction: 174473, Amount: 33274,50, Date: 2015-06-07 00:00:00
Customer: 3382, Account: 2799, Transaction: 174483, Amount: 27490,00, Date: 2015-06-07 00:00:00
Customer: 9366, Account: 7562, Transaction: 174547, Amount: 58052,00, Date: 2015-06-07 00:00:00
Customer: 3716, Account: 3074, Transaction: 174563, Amount: 16986,00, Date: 2015-06-07 00:00:00
Customer: 1841, Account: 1518, Transaction: 174587, Amount: 25932,00, Date: 2015-06-07 00:00:00
Customer: 4464, Account: 3702, Transaction: 174592, Amount: 24508,50, Date: 2015-06-07 00:00:00
Customer: 1204, Account: 1000, Transaction: 174620, Amount: 47022,00, Date: 2015-06-07 00:00:00
Customer: 4527, Account: 3752, Transaction: 174624, Amount: 25603,50, Date: 2015-06-07 00:00:00
Customer: 6469, Account: 5358, Transaction: 174636, Amount: 36463,50, Date: 2015-06-07 00:00:00
Customer: 3711, Account: 3069, Transaction: 44946, Amount: 23156,00, Date: 2014-03-11 00:00:00
Customer: 5965, Account: 4937, Transaction: 44966, Amount: 42359,00, Date: 2014-03-11 00:00:00
Customer: 1660, Account: 1372, Transaction: 44974, Amount: 42345,00, Date: 2014-03-11 00:00:00
Customer: 3667, Account: 3035, Transaction: 44990, Amount: 46312,00, Date: 2014-03-11 00:00:00
